iter	MAE
7617	0.07111451959
7618	0.07111392904
7619	0.07111348218
7620	0.07111146497
7621	0.07111117914
7622	0.07111092686
7623	0.07110996127
7624	0.07110941126
7625	0.07110701104
7626	0.07110567876
7627	0.07110417351
7628	0.07110376641
7629	0.07110267064
7630	0.07109985272
7631	0.07109778331
7632	0.07109731671
7633	0.0710966036
7634	0.07109594348
7635	0.07109569807
7636	0.07109458106
7637	0.07109391869
7638	0.07109358481
7639	0.07109328399
7640	0.0710926994
7641	0.07109203056
7642	0.07109065536
7643	0.07108727945
7644	0.07108612179
7645	0.0710851492
7646	0.07108442419
7647	0.07108392679
7648	0.07108328442
7649	0.07108268567
7650	0.07108233579
7651	0.07108085278
7652	0.07107988103
7653	0.07107829621
7654	0.07107565857
7655	0.07107383483
7656	0.07107345407
7657	0.07107270678
7658	0.07107194616
7659	0.07106757987
7660	0.0710671854
7661	0.07106675551
7662	0.07106454736
7663	0.07106393213
7664	0.0710630244
7665	0.07106108941
7666	0.07105876464
7667	0.0710582315
7668	0.07105709743
7669	0.07105670478
7670	0.0710560108
7671	0.07105492578
7672	0.07105422766
7673	0.0710526863
7674	0.07105231673
7675	0.07105128689
7676	0.07105080059
7677	0.07104996152
7678	0.07104950182
7679	0.07104739608
7680	0.07104712246
7681	0.07104609667
7682	0.07104282019
7683	0.07104217651
7684	0.0710412437
7685	0.0710408748
7686	0.07104018097
7687	0.07103771734
7688	0.07103515325
7689	0.07103491774
7690	0.07103281937
7691	0.07103255488
7692	0.07103163199
7693	0.07103094127
7694	0.07103057805
7695	0.07102989891
7696	0.07102946286
7697	0.07102814209
7698	0.07102756019
7699	0.07102667833
7700	0.07102547227
7701	0.07102511292
7702	0.07102333213
7703	0.07102275522
7704	0.07102239613
7705	0.0710203635
7706	0.07101948758
7707	0.0710184113
7708	0.07101781997
7709	0.07101691821
7710	0.0710163796
7711	0.07101562131
7712	0.07101491611
7713	0.07101242677
7714	0.0710119355
7715	0.07101145533
7716	0.07100929335
7717	0.0710081474
7718	0.07100729212
7719	0.07100640531
7720	0.07100590007
7721	0.07100533677
7722	0.07100404591
7723	0.0710036467
7724	0.07100136227
7725	0.07100042813
7726	0.0709994288
7727	0.07099851271
7728	0.07099758447
7729	0.07099648039
7730	0.07099589151
7731	0.07099329799
7732	0.07099234998
7733	0.07099165969
7734	0.07098965767
7735	0.07098879268
7736	0.07098441914
7737	0.07098186328
7738	0.07098104478
7739	0.07098063608
7740	0.07097879741
7741	0.07097661597
7742	0.0709759634
7743	0.07097457453
7744	0.07097375927
7745	0.07097103676
7746	0.07097029783
7747	0.07096653892
7748	0.07096449782
7749	0.07096376624
7750	0.07096292315
7751	0.07096247178
7752	0.07096162642
7753	0.07096070382
7754	0.07096024459
7755	0.07095931699
7756	0.07095833224
7757	0.07095698442
7758	0.07095629215
7759	0.07095571959
7760	0.07095510495
7761	0.07095436436
7762	0.07095199638
7763	0.07095070704
7764	0.07094880289
7765	0.07094832697
7766	0.07094673958
7767	0.0709456742
7768	0.07094361847
7769	0.07094287225
7770	0.07094256598
7771	0.07094084738
7772	0.07093937565
7773	0.0709388895
7774	0.0709386185
7775	0.07093593788
7776	0.07093464685
7777	0.07093317109
7778	0.07093282298
7779	0.07093171726
7780	0.07093094851
7781	0.07092636167
7782	0.07092583214
7783	0.07092510087
7784	0.07092464987
7785	0.07092423125
7786	0.07092239763
7787	0.0709204627
7788	0.07091886558
7789	0.07091838883
7790	0.07091750267
7791	0.07091672007
7792	0.07091555725
7793	0.07091517442
7794	0.07091462451
7795	0.07091394179
7796	0.07091319509
7797	0.07091228698
7798	0.07091056993
7799	0.07090911128
7800	0.07090815092
7801	0.07090747722
7802	0.07090645823
7803	0.07090600667
7804	0.07090488158
7805	0.07089836646
7806	0.07089755138
7807	0.0708972286
7808	0.07089554632
7809	0.07089424368
7810	0.07089323343
7811	0.07089248343
7812	0.07089174612
7813	0.07089094953
7814	0.07089060419
7815	0.0708900808
7816	0.07088886237
7817	0.07088763489
7818	0.07088699403
7819	0.07088629921
7820	0.07088480066
7821	0.07088420589
7822	0.07088262414
7823	0.07088109607
7824	0.07087995764
7825	0.07087865355
7826	0.07087829694
7827	0.0708772248
7828	0.0708768486
7829	0.07087562226
7830	0.07087202096
7831	0.0708711949
7832	0.07086870137
7833	0.0708677362
7834	0.07086727203
7835	0.07086598228
7836	0.07086487047
7837	0.07086366552
7838	0.07086296895
7839	0.07086166578
7840	0.07086096937
7841	0.07085965061
7842	0.07085625429
7843	0.07085551343
7844	0.07085450863
7845	0.07085380625
7846	0.07085108275
7847	0.07085032966
7848	0.07084972035
7849	0.07084920253
7850	0.07084767479
7851	0.07084705579
7852	0.07084542969
7853	0.0708399997
7854	0.07083869948
7855	0.07083579628
7856	0.07083329186
7857	0.07083259835
7858	0.07083134796
7859	0.0708308743
7860	0.07083022729
7861	0.07082963911
7862	0.07082888154
7863	0.07082805901
7864	0.07082672178
7865	0.07082536217
7866	0.07082447699
7867	0.07082352833
7868	0.07082302483
7869	0.07082233861
7870	0.07082177039
7871	0.07082052638
7872	0.07081986943
7873	0.07081890025
7874	0.07081778539
7875	0.07081634953
7876	0.07081523678
7877	0.07081336771
7878	0.07081294674
7879	0.07081172183
7880	0.07080931991
7881	0.07080847193
7882	0.07080773718
7883	0.07080728991
7884	0.07080533176
7885	0.07080430036
7886	0.07080349028
7887	0.07080325697
7888	0.07080199819
7889	0.07080067184
7890	0.07079918846
7891	0.07079873022
7892	0.07079290562
7893	0.07079200281
7894	0.07079033901
7895	0.07078988126
7896	0.0707892623
7897	0.07078846898
7898	0.07078791097
7899	0.07078775203
7900	0.07078684205
7901	0.07078539087
7902	0.07078383141
7903	0.07078266835
7904	0.0707818518
7905	0.07078092032
7906	0.07078000381
7907	0.07077871872
7908	0.07077691108
7909	0.07077651523
7910	0.07077563145
7911	0.07077439341
7912	0.07077219799
7913	0.07077121816
7914	0.07077051141
7915	0.07076963228
7916	0.07076893186
7917	0.07076803957
7918	0.07076629917
7919	0.07076516567
7920	0.07076458374
7921	0.07076329405
7922	0.07076214605
7923	0.07075969017
7924	0.07075931303
7925	0.07075799827
7926	0.07075693789
7927	0.0707554522
7928	0.07075255236
7929	0.07075147573
7930	0.07075037201
7931	0.07074661956
7932	0.07074603085
7933	0.0707405874
7934	0.07073823207
7935	0.07073703903
7936	0.07073635991
7937	0.07073517465
7938	0.070734656
7939	0.07073353888
7940	0.07073214803
7941	0.07073145918
7942	0.07073053399
7943	0.0707286131
7944	0.07072798949
7945	0.0707269462
7946	0.0707266237
7947	0.07072527926
7948	0.07072367187
7949	0.07072283228
7950	0.07072137452
7951	0.0707206354
7952	0.07071949177
7953	0.07071858716
7954	0.07071771963
7955	0.07071651791
7956	0.07071594507
7957	0.07071549239
7958	0.07071358838
7959	0.07071289766
7960	0.07071185559
7961	0.07071033968
7962	0.07070914519
7963	0.07070779196
7964	0.07070759405
7965	0.07070677435
7966	0.07070599213
7967	0.07070346011
7968	0.07070305442
7969	0.07070051147
7970	0.07069956003
7971	0.07069777385
7972	0.07069703166
7973	0.07069577252
7974	0.07069528786
7975	0.07069296412
7976	0.07069259918
7977	0.07069189324
7978	0.07069101322
7979	0.07069008865
7980	0.07068931065
7981	0.07068604723
7982	0.07068541491
7983	0.07068320786
7984	0.07067291516
7985	0.07067202011
7986	0.07067106791
7987	0.0706688471
7988	0.07066764762
7989	0.07066652159
7990	0.07066509445
7991	0.07066441876
7992	0.07066363735
7993	0.07066251027
7994	0.07066181177
7995	0.0706593845
7996	0.07065781267
7997	0.07065579791
7998	0.07065511342
7999	0.0706530616
8000	0.07065106217
8001	0.07065010942
8002	0.07064925103
8003	0.07064842696
8004	0.07064802283
8005	0.07064620239
8006	0.07064543062
8007	0.07064461898
8008	0.07064080062
8009	0.07063955576
8010	0.07063777483
8011	0.07063712244
8012	0.07063324265
8013	0.0706321312
8014	0.07063023816
8015	0.07062937757
8016	0.07062845509
8017	0.07062749202
8018	0.07062574258
8019	0.07062471661
8020	0.07062381249
8021	0.07062136337
8022	0.07062077896
8023	0.0706198528
8024	0.07061916591
8025	0.07061858425
8026	0.07061756168
8027	0.0706157183
8028	0.0706146498
8029	0.07061412388
8030	0.07061211402
8031	0.07060943123
8032	0.0706089695
8033	0.07060747754
8034	0.07060636975
8035	0.07059949207
8036	0.07059798049
8037	0.07059784131
8038	0.0705947481
8039	0.0705935071
8040	0.07059307916
8041	0.07059122675
8042	0.07058890579
8043	0.07058822955
8044	0.07058756818
8045	0.07058678755
8046	0.07058592875
8047	0.07058561516
8048	0.07058475108
8049	0.07058386795
8050	0.07058347251
8051	0.0705823353
8052	0.07058115036
8053	0.07058015149
8054	0.07057923292
8055	0.07057812264
8056	0.07057765164
8057	0.07057719039
8058	0.07057667426
8059	0.07057530222
8060	0.07057425704
8061	0.07057368599
8062	0.07057343115
8063	0.07057292424
8064	0.07057244769
8065	0.07057119831
8066	0.07056990796
8067	0.07056956616
8068	0.0705693131
8069	0.07056866447
8070	0.07056774844
8071	0.07056684181
8072	0.07056590246
8073	0.07056539967
8074	0.07056406625
8075	0.07056223255
8076	0.07056099219
8077	0.07055884001
8078	0.07055836166
8079	0.07055764624
8080	0.07055672537
8081	0.07055602538
8082	0.07055555656
8083	0.0705545675
8084	0.07055337628
8085	0.07055252647
8086	0.07055201883
8087	0.07055172628
8088	0.07055089642
8089	0.07054743916
8090	0.0705444975
8091	0.07054315602
8092	0.07054259102
8093	0.07054231614
8094	0.07054189407
8095	0.07054152831
8096	0.07054111317
8097	0.07054074092
8098	0.07054007509
8099	0.07053947815
8100	0.07053870403
8101	0.07053851824
8102	0.07053769636
8103	0.07053602948
8104	0.07053189946
8105	0.07053135735
8106	0.07052928736
8107	0.07052867063
8108	0.07052565315
8109	0.07052335573
8110	0.07052273726
8111	0.07051801024
8112	0.07051785024
8113	0.07051730316
8114	0.07051627931
8115	0.0705143721
8116	0.07051269918
8117	0.07051134212
8118	0.07051070922
8119	0.07051028587
8120	0.07050956043
8121	0.07050889905
8122	0.07050826481
8123	0.07050454326
8124	0.07050380302
8125	0.07050340042
8126	0.07050288462
8127	0.0705014855
8128	0.07050064137
8129	0.07049844913
8130	0.07049799716
8131	0.07049760876
8132	0.07049700124
8133	0.07049515179
8134	0.07049222503
8135	0.07049158462
8136	0.07049085475
8137	0.07049029464
8138	0.07048956578
8139	0.07048774632
8140	0.07048457098
8141	0.07048096352
8142	0.07047992221
8143	0.07047764825
8144	0.07047444098
8145	0.07047412221
8146	0.07047301516
8147	0.07047230464
8148	0.07047131054
8149	0.07047069371
8150	0.0704703615
8151	0.07046852119
8152	0.07046765392
8153	0.07046638005
8154	0.07046141745
8155	0.07046040219
8156	0.07045879756
8157	0.07045832504
8158	0.07045749479
8159	0.07045673116
8160	0.07045656502
8161	0.0704556905
8162	0.0704543392
8163	0.07045374467
8164	0.07045326274
8165	0.07045290551
8166	0.07045275641
8167	0.07045186476
8168	0.0704505481
8169	0.07044901756
8170	0.07044836508
8171	0.07044786721
8172	0.07044719254
8173	0.07044644836
8174	0.07044525664
8175	0.070444755
8176	0.07044350297
8177	0.07044242824
8178	0.07044188451
8179	0.07044143669
8180	0.07044076969
8181	0.07043996783
8182	0.07043939417
8183	0.07043818729
8184	0.07043730825
8185	0.07043697021
8186	0.0704355547
8187	0.07043206028
8188	0.0704308752
8189	0.07042914981
8190	0.07042875179
8191	0.07042768061
8192	0.07042726933
8193	0.07042686228
8194	0.07042559091
8195	0.07042527726
8196	0.07042469923
8197	0.07042350385
8198	0.07042175883
8199	0.07042132675
8200	0.07041993587
8201	0.07041953022
8202	0.07041859247
8203	0.07041761914
8204	0.07041702132
8205	0.07041626215
8206	0.07041503884
8207	0.07041395627
8208	0.07041326796
8209	0.07041216288
8210	0.07040903807
8211	0.07040620627
8212	0.07040576907
8213	0.07040548323
8214	0.07040497968
8215	0.07040410555
8216	0.07040386528
8217	0.07040346122
8218	0.07040286364
8219	0.07040176048
8220	0.07040030414
8221	0.07039968578
8222	0.07039786692
8223	0.07039704883
8224	0.07039536219
8225	0.0703944495
8226	0.07039311062
8227	0.07039254721
8228	0.07039209603
8229	0.07039166381
8230	0.0703901497
8231	0.07038890302
8232	0.07038710356
8233	0.07038672054
8234	0.07038621612
8235	0.07038526628
8236	0.07038458996
8237	0.07038376838
8238	0.07038331385
8239	0.07038232275
8240	0.07038091591
8241	0.07037975822
8242	0.07037873223
8243	0.07037718413
8244	0.07037631235
8245	0.07037506237
8246	0.07036978539
8247	0.07036914028
8248	0.07036882683
8249	0.07036699111
8250	0.07036624401
8251	0.07036517221
8252	0.07036421563
8253	0.07036364356
8254	0.07036268766
8255	0.0703624709
8256	0.07036137809
8257	0.07036072673
8258	0.07035950455
8259	0.07035873606
8260	0.07035600913
8261	0.07035457493
8262	0.07035409533
8263	0.07035263777
8264	0.07035163957
8265	0.07035099989
8266	0.07034900501
8267	0.07034766707
8268	0.07034723287
8269	0.07034528134
8270	0.07034475969
8271	0.07034436105
8272	0.0703402595
8273	0.0703377859
8274	0.07033686767
8275	0.07033428177
8276	0.07033305389
8277	0.07032941923
8278	0.07032875743
8279	0.07032800341
8280	0.07032635819
8281	0.07032586808
8282	0.07032566147
8283	0.07032435753
8284	0.0703237351
8285	0.0703234051
8286	0.07032251827
8287	0.07031875578
8288	0.07031648836
8289	0.07031584847
8290	0.07031538065
8291	0.07031501147
8292	0.07031364316
8293	0.07031309202
8294	0.07030899054
8295	0.07030816131
8296	0.07030748893
8297	0.07030401794
8298	0.07030197037
8299	0.070300722
8300	0.07029988474
8301	0.07029534515
8302	0.07029351098
8303	0.07029318582
8304	0.07029253017
8305	0.07029220836
8306	0.07029188823
8307	0.07029057456
8308	0.07028981763
8309	0.07028867064
8310	0.07028731905
8311	0.07028580289
8312	0.07027985379
8313	0.07027934733
8314	0.07027844179
8315	0.07027781302
8316	0.07027666529
8317	0.07027609515
8318	0.07027544731
8319	0.07027314331
8320	0.07027207141
8321	0.07026973271
8322	0.07026876069
8323	0.0702665015
8324	0.07026561421
8325	0.07026480683
8326	0.07026409456
8327	0.0702621758
8328	0.0702616219
8329	0.07026095356
8330	0.07026062707
8331	0.07026006005
8332	0.07025826241
8333	0.07025028666
8334	0.07024756929
8335	0.0702467961
8336	0.07024615685
8337	0.07024523722
8338	0.07024476216
8339	0.07024131301
8340	0.07024041438
8341	0.07023957934
8342	0.0702387886
8343	0.07023703458
8344	0.0702361079
8345	0.07023371582
8346	0.07023266669
8347	0.07023194841
8348	0.07023174816
8349	0.07023101964
8350	0.07022981881
8351	0.07022676687
8352	0.070224984
8353	0.07022374583
8354	0.07022242036
8355	0.07022147755
8356	0.07022114602
8357	0.07021754703
8358	0.07021718953
8359	0.07021649905
8360	0.07021378053
8361	0.07021320053
8362	0.07021091522
8363	0.07021030042
8364	0.07020955781
8365	0.07020891327
8366	0.07020848677
8367	0.07020803071
8368	0.07020321304
8369	0.07020281289
8370	0.07020108295
8371	0.07020031778
8372	0.07019958738
8373	0.07019876451
8374	0.07019802863
8375	0.07019716745
8376	0.07019015941
8377	0.07018905435
8378	0.07018880581
8379	0.07018763391
8380	0.0701866525
8381	0.07018426548
8382	0.07018344168
8383	0.07018285361
8384	0.07018088611
8385	0.07017821015
8386	0.07017790159
8387	0.07017601863
8388	0.07017567012
8389	0.0701737751
8390	0.07017126127
8391	0.0701704595
8392	0.07016964583
8393	0.0701677984
8394	0.07016695231
8395	0.07016566328
8396	0.07016501903
8397	0.07016430303
8398	0.07016374143
8399	0.07016298469
8400	0.07016200019
8401	0.07016135037
8402	0.07016016497
8403	0.07015935392
8404	0.07015814094
8405	0.07015784265
8406	0.07015753092
8407	0.07015658491
8408	0.070156056
8409	0.07015531218
8410	0.07015332405
8411	0.07015090212
8412	0.07014974036
8413	0.0701487862
8414	0.07014800218
8415	0.07014696955
8416	0.07014627224
8417	0.07014508581
8418	0.07014292903
8419	0.07014256905
8420	0.07014153203
8421	0.07014113165
8422	0.07013861011
8423	0.07013799324
8424	0.07013619873
8425	0.07013369411
8426	0.07013316927
8427	0.07013238568
8428	0.07013141195
8429	0.07013092011
8430	0.07013045265
8431	0.07012960415
8432	0.07012643743
8433	0.07012537241
8434	0.07012218311
8435	0.07012028757
8436	0.07011939692
8437	0.07011908692
8438	0.07011831926
8439	0.07011746545
8440	0.0701169057
8441	0.07011595446
8442	0.07011539655
8443	0.07011449775
8444	0.07011300179
8445	0.07011148141
8446	0.07010961083
8447	0.07010663092
8448	0.07010644496
8449	0.07010538887
8450	0.07010476949
8451	0.07010375584
8452	0.07010271662
8453	0.07010233545
8454	0.07010215658
8455	0.07010128946
8456	0.07010084178
8457	0.07010030764
8458	0.07009971082
8459	0.07009889851
8460	0.07009815047
8461	0.07009705129
8462	0.0700964499
8463	0.07009585393
8464	0.07009343659
8465	0.07009218991
8466	0.07008984306
8467	0.07008536613
8468	0.07008481382
8469	0.070084309
8470	0.07008281596
8471	0.07008154795
8472	0.07007670962
8473	0.07007438895
8474	0.07007349412
8475	0.07007323266
8476	0.07007190641
8477	0.07007038075
8478	0.07006960643
8479	0.07006752787
8480	0.07006706
8481	0.07006544201
8482	0.07006513721
8483	0.07006467395
8484	0.07006390748
8485	0.07006324353
8486	0.07006198455
8487	0.07005763759
8488	0.07005699519
8489	0.07005563997
8490	0.07005324439
8491	0.07005296638
8492	0.0700520261
8493	0.07005038898
8494	0.07004773786
8495	0.07004591802
8496	0.07004382084
8497	0.0700432505
8498	0.07004273989
8499	0.07004239748
8500	0.07004167272
8501	0.07004104084
8502	0.07004033907
8503	0.07003838251
8504	0.07003697209
8505	0.07003607221
8506	0.07003557869
8507	0.07003512149
8508	0.07003481015
8509	0.07002867358
8510	0.07002758161
8511	0.07002728331
8512	0.07002603239
8513	0.0700255821
8514	0.07001750751
8515	0.07001671766
8516	0.07001541766
8517	0.07001466255
8518	0.07001407918
8519	0.07001286722
8520	0.07001240695
8521	0.07001034564
8522	0.07000968631
8523	0.07000890432
8524	0.07000813838
8525	0.07000691203
8526	0.07000599281
8527	0.0700035451
8528	0.07000266275
8529	0.07000205751
8530	0.07000146661
8531	0.06999957844
8532	0.06999901879
8533	0.06999867826
8534	0.06999726318
8535	0.06999574353
8536	0.06999525101
8537	0.06999476024
8538	0.06999425976
8539	0.06999378075
8540	0.06999354533
8541	0.06999130338
8542	0.06998901101
8543	0.06998757282
8544	0.06998697943
8545	0.06998586786
8546	0.06998428304
8547	0.06998364113
8548	0.06998278962
8549	0.06998238765
8550	0.06998045718
8551	0.069978103
8552	0.0699768265
8553	0.0699763333
8554	0.06997571989
8555	0.06997525795
8556	0.06997453781
8557	0.06997396815
8558	0.06997341589
8559	0.06997296781
8560	0.06997159682
8561	0.06997098089
8562	0.06996982157
8563	0.06996867545
8564	0.06996808011
8565	0.06996734253
8566	0.06996287691
8567	0.06996229576
8568	0.06996003576
8569	0.06995950298
8570	0.06995839582
8571	0.06995797717
8572	0.06995719999
8573	0.06995647712
8574	0.06995605245
8575	0.06995514757
8576	0.06995411422
8577	0.06995255942
8578	0.06995213849
8579	0.0699504988
8580	0.06995013662
8581	0.069946766
8582	0.06994581547
8583	0.06994522694
8584	0.06994476695
8585	0.0699394709
8586	0.06993908838
8587	0.069938701
8588	0.06993801431
8589	0.0699368915
8590	0.06993539315
8591	0.06993486229
8592	0.06993456523
8593	0.06993390813
8594	0.06993333386
8595	0.06993207143
8596	0.06993174913
8597	0.0699312517
8598	0.0699305552
8599	0.06992947232
8600	0.06992882668
8601	0.06992720585
8602	0.06992619222
8603	0.06992567956
8604	0.069925281
8605	0.06992465724
8606	0.06992390041
8607	0.06992327952
8608	0.06992208758
8609	0.06992128354
8610	0.06992083075
8611	0.06992026039
8612	0.06991905118
8613	0.06991822334
8614	0.06991756859
8615	0.06991677952
8616	0.06991582559
8617	0.06991435686
8618	0.06991296233
8619	0.06991070052
8620	0.06990965754
8621	0.0699087693
8622	0.06990760219
8623	0.06990690901
8624	0.06990621916
8625	0.06990293335
8626	0.06990198968
8627	0.0699010837
8628	0.06990032289
8629	0.06989947459
8630	0.06989898682
8631	0.06989486573
8632	0.06989383753
8633	0.06989333109
8634	0.0698920952
8635	0.069891548
8636	0.06989082249
8637	0.0698904246
8638	0.0698825634
8639	0.06988207363
8640	0.06988001434
8641	0.06987927553
8642	0.06987871343
8643	0.06987680878
8644	0.06987567194
8645	0.06987512171
8646	0.06987326952
8647	0.06987229962
8648	0.06987154236
8649	0.06987106129
8650	0.06987035281
8651	0.06987010585
8652	0.06986951289
8653	0.06986861171
8654	0.06986746225
8655	0.06986520163
8656	0.06986126693
8657	0.06986078722
8658	0.06985967582
8659	0.06985884481
8660	0.06985819717
8661	0.06985765395
8662	0.06985737431
8663	0.06985565502
8664	0.069855122
8665	0.06985502984
8666	0.06985442595
8667	0.06985084633
8668	0.06985052806
8669	0.06984979321
8670	0.06984845431
8671	0.06984744582
8672	0.06984701686
8673	0.0698454058
8674	0.06984463849
8675	0.06984317749
8676	0.06984274112
8677	0.06984213699
8678	0.06984119937
8679	0.06984078711
8680	0.06984051339
8681	0.0698401525
8682	0.0698391852
8683	0.06983821535
8684	0.06983733448
8685	0.06983627603
8686	0.06983495923
8687	0.06983404578
8688	0.06983237382
8689	0.06983181487
8690	0.06983097884
8691	0.06982833702
8692	0.06982666974
8693	0.06982581183
8694	0.06982495036
8695	0.06982276003
8696	0.06982234366
8697	0.06982173264
8698	0.06982107727
8699	0.0698207969
8700	0.06982044069
8701	0.06981923646
8702	0.06981834051
8703	0.06981769209
8704	0.06981658844
8705	0.06981617408
8706	0.06981496956
8707	0.06981224713
8708	0.06981109702
8709	0.06980922477
8710	0.06980702769
8711	0.06980663701
8712	0.06980349243
8713	0.06980269346
8714	0.06980157188
8715	0.06980084807
8716	0.06980034787
8717	0.06979997568
8718	0.06979928848
8719	0.06979866086
8720	0.0697979299
8721	0.06979671789
8722	0.06979523753
8723	0.06979477276
8724	0.06979233228
8725	0.06979078839
8726	0.06978484673
8727	0.06978440101
8728	0.06978115056
8729	0.06977979507
8730	0.06977783069
8731	0.06977675882
8732	0.06977592643
8733	0.06977527936
8734	0.06977387024
8735	0.0697732861
8736	0.06977246428
8737	0.06977127793
8738	0.06977009283
8739	0.06976921936
8740	0.06976856867
8741	0.0697677867
8742	0.06976746481
8743	0.06976704357
8744	0.06976662951
8745	0.06976641871
8746	0.06976507887
8747	0.06976431285
8748	0.06976370515
8749	0.06976195782
8750	0.06976118676
8751	0.06975987987
8752	0.06975902446
8753	0.06975851373
8754	0.06975780559
8755	0.06975710024
8756	0.06975674161
8757	0.06975569413
8758	0.06975483428
8759	0.06975294169
8760	0.0697526979
8761	0.06975148843
8762	0.06975052098
8763	0.06974991236
8764	0.0697495514
8765	0.0697480781
8766	0.06974088989
8767	0.06974029986
8768	0.069739229
8769	0.0697385554
8770	0.06973764494
8771	0.0697370931
8772	0.06973501756
8773	0.06973309663
8774	0.06973256998
8775	0.06972909065
8776	0.06972873873
8777	0.06972833754
8778	0.06972780232
8779	0.0697263795
8780	0.06972592586
8781	0.06972313494
8782	0.06972226343
8783	0.06972126518
8784	0.06972023234
8785	0.06971870756
8786	0.06971766576
8787	0.06971724939
8788	0.06971690861
8789	0.0697159131
8790	0.06971516194
8791	0.06971491605
8792	0.06971400415
8793	0.06971336565
8794	0.06970998876
8795	0.06970938265
8796	0.06970885686
8797	0.06970853016
8798	0.06970781171
8799	0.06970615068
8800	0.06970489629
8801	0.06970357702
8802	0.0697026171
8803	0.06970012973
8804	0.06969981734
8805	0.06969943765
8806	0.06969744412
8807	0.06969686577
8808	0.06969656457
8809	0.06969568798
8810	0.06969422874
8811	0.06969377028
8812	0.06969300586
8813	0.06969243151
8814	0.06969181026
8815	0.06968913445
8816	0.06968735159
8817	0.06968642202
8818	0.06968604641
8819	0.06968570811
8820	0.0696850948
8821	0.06968390981
8822	0.06968258735
8823	0.06968116375
8824	0.0696799863
8825	0.06967949163
8826	0.06967888099
8827	0.06967729546
8828	0.069676937
8829	0.06967621969
8830	0.06967537847
8831	0.06967490594
8832	0.06967437138
8833	0.06967231623
8834	0.06967191721
8835	0.06967077945
8836	0.06966837001
8837	0.06966792926
8838	0.06966674257
8839	0.06966622325
8840	0.0696660295
8841	0.06966463286
8842	0.06966382398
8843	0.06966322849
8844	0.06966275364
8845	0.06966215127
8846	0.06966049688
8847	0.06965941359
8848	0.06965822682
8849	0.06965719146
8850	0.06965126217
8851	0.06964969282
8852	0.06964794359
8853	0.0696470926
8854	0.06964677414
8855	0.06964579824
8856	0.06964285508
8857	0.06964237815
8858	0.06964179451
8859	0.06964136855
8860	0.06964097539
8861	0.06963955169
8862	0.06963872132
8863	0.06963828951
8864	0.06963798719
8865	0.06963699193
8866	0.06963653647
8867	0.06963606099
8868	0.06963513022
8869	0.06963457012
8870	0.06963396801
8871	0.06963166204
8872	0.06963046653
8873	0.06962991144
8874	0.06962859511
8875	0.06962831375
8876	0.06962783588
8877	0.06962661414
8878	0.0696261718
8879	0.0696250754
8880	0.06962472292
8881	0.06962025612
8882	0.06961759105
8883	0.06961480324
8884	0.06961415118
8885	0.06961357281
8886	0.06961160624
8887	0.06961085362
8888	0.06961037127
8889	0.06960939349
8890	0.0696087795
8891	0.06960827837
8892	0.06960770022
8893	0.06960693936
8894	0.0696055006
8895	0.06960441029
8896	0.06960383672
8897	0.06960061833
8898	0.06959990091
8899	0.06959867247
8900	0.06959789378
8901	0.06959706663
8902	0.06959631257
8903	0.06959539813
8904	0.06959497675
8905	0.0695944795
8906	0.0695926902
8907	0.06959152652
8908	0.06959105264
8909	0.069586336
8910	0.069585773
8911	0.06958487936
8912	0.06958359807
8913	0.06958329495
8914	0.06958270025
8915	0.06958188658
8916	0.06958124771
8917	0.06957802636
8918	0.06957730545
8919	0.06957464112
8920	0.0695723201
8921	0.06957160356
8922	0.0695707467
8923	0.06957014141
8924	0.06956962048
8925	0.06956739667
8926	0.06956676686
8927	0.06956341227
8928	0.06956311134
8929	0.06956195133
8930	0.06956032348
8931	0.06955868808
8932	0.06955782356
8933	0.06955679838
8934	0.06955483036
8935	0.06955380573
8936	0.06955228836
8937	0.06955207264
8938	0.06955115669
8939	0.06955005487
8940	0.06954829047
8941	0.06954655802
8942	0.06954614088
8943	0.06954525062
8944	0.06954374384
8945	0.06954310621
8946	0.06954242372
8947	0.06954102585
8948	0.06954044858
8949	0.06953738625
8950	0.06953498981
8951	0.0695342113
8952	0.0695314648
8953	0.06953078995
8954	0.06953018658
8955	0.06952867795
8956	0.06952733247
8957	0.06952646226
8958	0.06952428594
8959	0.06952044111
8960	0.0695190971
8961	0.06951888169
8962	0.06951797354
8963	0.06951587793
8964	0.06951456142
8965	0.06951403357
8966	0.06951325099
8967	0.06951284716
8968	0.06950869551
8969	0.06950778096
8970	0.06950661272
8971	0.06950579096
8972	0.06950535432
8973	0.06950436248
8974	0.0695029377
8975	0.06950207138
8976	0.06950106721
8977	0.06950030754
8978	0.06950001635
8979	0.06949818047
8980	0.06949554534
8981	0.06949459344
8982	0.06949387849
8983	0.06949108234
8984	0.06948999479
8985	0.06948960488
8986	0.06948913458
8987	0.06948784089
8988	0.06948750906
8989	0.06948705294
8990	0.0694867258
8991	0.06948437476
8992	0.06947962653
8993	0.06947845188
8994	0.06947800017
8995	0.06947711921
8996	0.06947667354
8997	0.06947437709
8998	0.06947373392
8999	0.0694726995
9000	0.06947208861
9001	0.06947093397
9002	0.06946730923
9003	0.06946575508
9004	0.0694650555
9005	0.06946476427
9006	0.06946383761
9007	0.06946309376
9008	0.06946253568
9009	0.06945850832
9010	0.06945765939
9011	0.06945650322
9012	0.06945584506
9013	0.06945437014
9014	0.06945393616
9015	0.06945237477
9016	0.06945170621
9017	0.06944972064
