iter	Passed	Remaining
7482	543224	182720
7483	543283	182643
7484	543352	182569
7485	543396	182487
7486	543468	182414
7487	543552	182345
7488	543646	182280
7489	543728	182210
7490	543808	182140
7491	543863	182062
7492	543928	181986
7493	543987	181910
7494	544077	181843
7495	544156	181772
7496	544218	181696
7497	544316	181632
7498	544389	181559
7499	544455	181485
7500	544521	181410
7501	544594	181338
7502	544674	181267
7503	544755	181197
7504	544825	181124
7505	544902	181053
7506	544983	180983
7507	545039	180905
7508	545113	180833
7509	545178	180758
7510	545256	180687
7511	545329	180615
7512	545404	180543
7513	545488	180474
7514	545574	180406
7515	545649	180334
7516	545739	180267
7517	545788	180187
7518	545872	180118
7519	545958	180049
7520	546030	179977
7521	546114	179908
7522	546214	179845
7523	546280	179770
7524	546357	179698
7525	546432	179627
7526	546503	179553
7527	546574	179481
7528	546628	179402
7529	546707	179331
7530	546787	179261
7531	546865	179190
7532	546943	179119
7533	547012	179045
7534	547087	178974
7535	547142	178895
7536	547194	178816
7537	547252	178739
7538	547321	178665
7539	547386	178590
7540	547462	178518
7541	547520	178441
7542	547600	178371
7543	547678	178300
7544	547759	178230
7545	547822	178154
7546	547898	178083
7547	547970	178010
7548	548054	177941
7549	548148	177876
7550	548207	177798
7551	548297	177732
7552	548384	177664
7553	548464	177593
7554	548519	177515
7555	548591	177442
7556	548659	177368
7557	548737	177297
7558	548795	177220
7559	548865	177146
7560	548918	177068
7561	548985	176993
7562	549056	176920
7563	549103	176839
7564	549167	176764
7565	549241	176692
7566	549328	176624
7567	549399	176551
7568	549481	176481
7569	549575	176415
7570	549642	176341
7571	549702	176265
7572	549788	176196
7573	549912	176140
7574	549982	176066
7575	550082	176003
7576	550155	175930
7577	550209	175852
7578	550284	175780
7579	550346	175704
7580	550401	175626
7581	550468	175551
7582	550524	175473
7583	550583	175396
7584	550655	175324
7585	550707	175244
7586	550777	175171
7587	550839	175095
7588	550912	175022
7589	550984	174950
7590	551049	174875
7591	551126	174804
7592	551208	174734
7593	551279	174661
7594	551372	174595
7595	551437	174520
7596	551493	174442
7597	551573	174372
7598	551656	174302
7599	551727	174229
7600	551793	174155
7601	551908	174095
7602	551964	174017
7603	552034	173944
7604	552129	173879
7605	552216	173811
7606	552286	173737
7607	552354	173663
7608	552423	173589
7609	552502	173519
7610	552582	173448
7611	552649	173374
7612	552717	173300
7613	552762	173219
7614	552832	173145
7615	552905	173073
7616	552971	172998
7617	553052	172928
7618	553136	172859
7619	553202	172785
7620	553276	172712
7621	553347	172639
7622	553427	172569
7623	553508	172499
7624	553579	172426
7625	553666	172358
7626	553789	172301
7627	553862	172228
7628	553933	172155
7629	553987	172077
7630	554045	172000
7631	554117	171927
7632	554189	171854
7633	554251	171778
7634	554320	171705
7635	554392	171632
7636	554459	171557
7637	554529	171484
7638	554591	171408
7639	554652	171332
7640	554708	171254
7641	554773	171179
7642	554828	171101
7643	554901	171029
7644	554995	170963
7645	555076	170893
7646	555136	170816
7647	555209	170744
7648	555286	170673
7649	555345	170596
7650	555427	170526
7651	555498	170453
7652	555660	170408
7653	555711	170329
7654	555787	170257
7655	555862	170185
7656	555943	170115
7657	556044	170051
7658	556119	169979
7659	556196	169908
7660	556274	169837
7661	556345	169764
7662	556420	169692
7663	556483	169617
7664	556549	169542
7665	556613	169467
7666	556685	169394
7667	556773	169326
7668	556833	169250
7669	556893	169173
7670	556973	169103
7671	557054	169033
7672	557126	168960
7673	557188	168884
7674	557266	168813
7675	557349	168744
7676	557420	168671
7677	557496	168599
7678	557608	168538
7679	557691	168469
7680	557765	168397
7681	557841	168325
7682	557912	168252
7683	557993	168182
7684	558068	168110
7685	558125	168032
7686	558177	167954
7687	558229	167875
7688	558296	167801
7689	558359	167725
7690	558430	167652
7691	558496	167577
7692	558554	167501
7693	558614	167424
7694	558693	167354
7695	558757	167278
7696	558821	167203
7697	558915	167137
7698	558990	167065
7699	559063	166992
7700	559149	166924
7701	559231	166854
7702	559313	166784
7703	559375	166708
7704	559445	166635
7705	559563	166576
7706	559638	166504
7707	559713	166432
7708	559787	166360
7709	559858	166287
7710	559946	166219
7711	560018	166146
7712	560093	166074
7713	560161	166000
7714	560231	165927
7715	560359	165871
7716	560459	165806
7717	560540	165736
7718	560593	165658
7719	560673	165587
7720	560747	165515
7721	560808	165439
7722	560890	165369
7723	560958	165295
7724	561051	165228
7725	561126	165156
7726	561208	165086
7727	561286	165016
7728	561390	164952
7729	561476	164883
7730	561559	164814
7731	561614	164736
7732	561675	164660
7733	561748	164587
7734	561819	164514
7735	561885	164440
7736	561947	164364
7737	562015	164290
7738	562084	164216
7739	562157	164144
7740	562228	164071
7741	562291	163995
7742	562346	163917
7743	562412	163843
7744	562466	163765
7745	562533	163690
7746	562598	163616
7747	562675	163544
7748	562755	163474
7749	562855	163409
7750	562936	163339
7751	562998	163263
7752	563086	163195
7753	563161	163123
7754	563232	163050
7755	563292	162974
7756	563403	162912
7757	563474	162839
7758	563550	162767
7759	563602	162689
7760	563664	162613
7761	563731	162539
7762	563803	162466
7763	563860	162389
7764	563937	162318
7765	564064	162261
7766	564131	162186
7767	564192	162110
7768	564260	162036
7769	564323	161961
7770	564386	161886
7771	564458	161813
7772	564532	161741
7773	564598	161666
7774	564672	161594
7775	564732	161518
7776	564811	161447
7777	564892	161377
7778	564968	161305
7779	565046	161234
7780	565125	161163
7781	565226	161098
7782	565318	161031
7783	565385	160957
7784	565486	160893
7785	565543	160815
7786	565599	160738
7787	565678	160667
7788	565749	160594
7789	565817	160520
7790	565883	160446
7791	565986	160382
7792	566067	160311
7793	566132	160237
7794	566200	160163
7795	566256	160085
7796	566318	160010
7797	566395	159938
7798	566488	159871
7799	566571	159802
7800	566662	159734
7801	566760	159669
7802	566861	159604
7803	567036	159560
7804	567112	159489
7805	567193	159418
7806	567287	159351
7807	567358	159278
7808	567428	159205
7809	567495	159131
7810	567571	159059
7811	567658	158990
7812	567728	158917
7813	567790	158841
7814	567863	158769
7815	567929	158694
7816	567996	158620
7817	568056	158544
7818	568123	158470
7819	568185	158394
7820	568255	158321
7821	568319	158246
7822	568378	158169
7823	568464	158100
7824	568551	158031
7825	568628	157960
7826	568705	157888
7827	568786	157818
7828	568869	157748
7829	568927	157672
7830	569011	157602
7831	569115	157538
7832	569188	157465
7833	569256	157392
7834	569325	157318
7835	569396	157245
7836	569451	157167
7837	569519	157093
7838	569598	157022
7839	569664	156948
7840	569743	156877
7841	569790	156797
7842	569857	156723
7843	569918	156647
7844	569982	156572
7845	570041	156496
7846	570109	156422
7847	570188	156351
7848	570258	156277
7849	570337	156207
7850	570409	156134
7851	570482	156061
7852	570568	155992
7853	570627	155916
7854	570696	155842
7855	570783	155773
7856	570869	155704
7857	570927	155628
7858	571039	155566
7859	571090	155487
7860	571201	155425
7861	571274	155353
7862	571413	155298
7863	571526	155236
7864	571599	155163
7865	571669	155090
7866	571752	155020
7867	571821	154947
7868	571912	154879
7869	571967	154801
7870	572020	154723
7871	572090	154650
7872	572147	154573
7873	572209	154498
7874	572273	154422
7875	572342	154349
7876	572422	154278
7877	572537	154217
7878	572618	154147
7879	572697	154076
7880	572762	154001
7881	572817	153923
7882	572880	153848
7883	572957	153777
7884	573048	153709
7885	573150	153644
7886	573206	153567
7887	573274	153493
7888	573347	153420
7889	573403	153343
7890	573465	153268
7891	573554	153199
7892	573634	153129
7893	573760	153070
7894	573831	152997
7895	573908	152926
7896	573985	152854
7897	574067	152784
7898	574159	152716
7899	574237	152645
7900	574321	152575
7901	574401	152504
7902	574491	152436
7903	574566	152364
7904	574649	152294
7905	574748	152229
7906	574843	152162
7907	574960	152101
7908	575047	152032
7909	575139	151964
7910	575237	151898
7911	575323	151829
7912	575392	151755
7913	575475	151685
7914	575556	151615
7915	575632	151543
7916	575692	151467
7917	575798	151403
7918	575859	151327
7919	575926	151253
7920	575992	151178
7921	576061	151105
7922	576139	151033
7923	576207	150959
7924	576274	150885
7925	576380	150821
7926	576462	150751
7927	576579	150690
7928	576642	150615
7929	576709	150540
7930	576789	150469
7931	576856	150395
7932	576984	150337
7933	577053	150263
7934	577146	150196
7935	577272	150137
7936	577335	150062
7937	577406	149988
7938	577505	149922
7939	577606	149857
7940	577689	149787
7941	577753	149712
7942	577824	149639
7943	577891	149565
7944	577952	149489
7945	578015	149414
7946	578092	149342
7947	578238	149288
7948	578332	149221
7949	578459	149162
7950	578572	149100
7951	578654	149029
7952	578742	148960
7953	578816	148888
7954	578905	148819
7955	579021	148758
7956	579084	148682
7957	579151	148608
7958	579217	148534
7959	579285	148460
7960	579366	148389
7961	579416	148310
7962	579473	148233
7963	579544	148160
7964	579627	148090
7965	579698	148017
7966	579764	147942
7967	579823	147866
7968	579886	147791
7969	579950	147716
7970	580000	147637
7971	580069	147564
7972	580180	147501
7973	580242	147425
7974	580310	147351
7975	580370	147275
7976	580447	147203
7977	580513	147129
7978	580572	147053
7979	580653	146982
7980	580766	146919
7981	580848	146849
7982	580937	146780
7983	581008	146707
7984	581095	146638
7985	581171	146566
7986	581242	146493
7987	581341	146427
7988	581411	146353
7989	581466	146276
7990	581531	146201
7991	581581	146123
7992	581662	146052
7993	581731	145978
7994	581803	145905
7995	581878	145833
7996	581951	145760
7997	582028	145688
7998	582100	145615
7999	582194	145548
8000	582273	145477
8001	582351	145405
8002	582409	145329
8003	582485	145257
8004	582586	145191
8005	582663	145120
8006	582714	145041
8007	582772	144965
8008	582848	144893
8009	582902	144815
8010	582967	144741
8011	583022	144663
8012	583095	144591
8013	583171	144519
8014	583246	144447
8015	583307	144371
8016	583367	144295
8017	583433	144221
8018	583496	144146
8019	583567	144072
8020	583636	143998
8021	583699	143923
8022	583773	143851
8023	583847	143778
8024	583934	143709
8025	583994	143633
8026	584075	143563
8027	584148	143490
8028	584215	143416
8029	584280	143341
8030	584361	143270
8031	584453	143202
8032	584548	143135
8033	584638	143066
8034	584717	142995
8035	584779	142920
8036	584839	142844
8037	584898	142768
8038	584957	142692
8039	585004	142613
8040	585068	142538
8041	585140	142465
8042	585209	142391
8043	585286	142319
8044	585360	142247
8045	585452	142179
8046	585518	142104
8047	585587	142031
8048	585669	141960
8049	585730	141884
8050	585794	141810
8051	585848	141732
8052	585969	141671
8053	586058	141602
8054	586140	141532
8055	586215	141460
8056	586314	141393
8057	586382	141319
8058	586468	141250
8059	586558	141181
8060	586615	141104
8061	586679	141030
8062	586747	140956
8063	586795	140877
8064	586859	140802
8065	586947	140733
8066	587004	140656
8067	587053	140578
8068	587120	140504
8069	587183	140429
8070	587247	140354
8071	587306	140278
8072	587375	140204
8073	587446	140131
8074	587535	140062
8075	587605	139989
8076	587710	139924
8077	587787	139852
8078	587864	139780
8079	587945	139709
8080	588017	139636
8081	588077	139561
8082	588142	139486
8083	588241	139419
8084	588296	139343
8085	588387	139274
8086	588465	139203
8087	588541	139131
8088	588594	139053
8089	588663	138979
8090	588739	138907
8091	588795	138831
8092	588856	138755
8093	588920	138680
8094	588982	138605
8095	589031	138527
8096	589093	138451
8097	589158	138377
8098	589227	138303
8099	589280	138226
8100	589355	138153
8101	589428	138081
8102	589512	138011
8103	589597	137941
8104	589681	137871
8105	589749	137797
8106	589832	137726
8107	589949	137664
8108	590023	137592
8109	590077	137515
8110	590145	137441
8111	590206	137365
8112	590275	137292
8113	590345	137218
8114	590420	137146
8115	590476	137069
8116	590546	136996
8117	590616	136922
8118	590667	136845
8119	590733	136770
8120	590796	136695
8121	590850	136618
8122	590924	136546
8123	590983	136470
8124	591045	136395
8125	591126	136324
8126	591194	136250
8127	591311	136187
8128	591410	136121
8129	591491	136050
8130	591581	135981
8131	591658	135909
8132	591783	135848
8133	591870	135779
8134	591998	135719
8135	592064	135645
8136	592132	135571
8137	592193	135495
8138	592255	135420
8139	592340	135350
8140	592425	135280
8141	592481	135203
8142	592570	135134
8143	592639	135061
8144	592709	134987
8145	592772	134912
8146	592834	134837
8147	592905	134764
8148	593070	134712
8149	593196	134652
8150	593300	134586
8151	593383	134515
8152	593472	134446
8153	593536	134371
8154	593656	134309
8155	593742	134239
8156	593814	134167
8157	593935	134105
8158	594004	134031
8159	594069	133956
8160	594143	133884
8161	594198	133807
8162	594268	133733
8163	594333	133659
8164	594388	133582
8165	594474	133512
8166	594570	133445
8167	594703	133385
8168	594773	133312
8169	594824	133234
8170	594878	133157
8171	594926	133079
8172	594996	133006
8173	595062	132931
8174	595131	132858
8175	595180	132779
8176	595251	132706
8177	595329	132635
8178	595406	132563
8179	595480	132490
8180	595544	132415
8181	595627	132345
8182	595713	132275
8183	595799	132205
8184	595871	132132
8185	595956	132062
8186	596053	131995
8187	596121	131921
8188	596220	131854
8189	596299	131782
8190	596375	131710
8191	596439	131636
8192	596518	131564
8193	596573	131487
8194	596654	131416
8195	596719	131342
8196	596787	131268
8197	596835	131190
8198	596905	131116
8199	596955	131038
8200	597005	130961
8201	597068	130886
8202	597145	130814
8203	597221	130742
8204	597307	130672
8205	597382	130600
8206	597445	130525
8207	597512	130451
8208	597588	130378
8209	597676	130309
8210	597769	130241
8211	597848	130169
8212	597969	130107
8213	598035	130033
8214	598109	129960
8215	598149	129880
8216	598225	129808
8217	598302	129736
8218	598370	129662
8219	598439	129589
8220	598527	129519
8221	598601	129447
8222	598692	129378
8223	598886	129331
8224	599321	129336
8225	599426	129270
8226	599503	129199
8227	599576	129126
8228	599681	129060
8229	599799	128996
8230	599887	128927
8231	599972	128857
8232	600124	128801
8233	600248	128739
8234	600345	128671
8235	600422	128599
8236	600489	128525
8237	600603	128461
8238	600690	128391
8239	600749	128315
8240	600814	128240
8241	600903	128171
8242	601039	128111
8243	601109	128038
8244	601188	127966
8245	601276	127896
8246	601350	127824
8247	601423	127751
8248	601606	127701
8249	601730	127639
8250	601840	127574
8251	601937	127506
8252	602053	127443
8253	602161	127377
8254	602253	127308
8255	602351	127240
8256	602438	127170
8257	602512	127098
8258	602637	127036
8259	602735	126968
8260	602804	126894
8261	602861	126818
8262	602927	126743
8263	603028	126676
8264	603116	126607
8265	603250	126546
8266	603328	126474
8267	603416	126405
8268	603474	126328
8269	603560	126258
8270	603631	126185
8271	603707	126112
8272	603784	126040
8273	603877	125971
8274	603986	125906
8275	604081	125838
8276	604179	125770
8277	604266	125700
8278	604360	125631
8279	604446	125561
8280	604549	125494
8281	604683	125434
8282	604778	125365
8283	604851	125292
8284	604943	125223
8285	605044	125156
8286	605134	125086
8287	605239	125020
8288	605327	124950
8289	605401	124877
8290	605482	124806
8291	605572	124736
8292	605657	124666
8293	605731	124593
8294	605811	124521
8295	605913	124454
8296	605991	124382
8297	606093	124315
8298	606179	124245
8299	606251	124172
8300	606336	124101
8301	606417	124030
8302	606985	124058
8303	607106	123994
8304	607205	123926
8305	607265	123851
8306	607335	123777
8307	607424	123707
8308	607518	123638
8309	607613	123569
8310	607711	123501
8311	607818	123435
8312	607908	123366
8313	607978	123292
8314	608030	123214
8315	608080	123136
8316	608155	123064
8317	608217	122988
8318	608345	122926
8319	608419	122854
8320	608494	122781
8321	608592	122713
8322	608676	122642
8323	608764	122571
8324	608878	122507
8325	608994	122442
8326	609112	122378
8327	609278	122323
8328	609383	122257
8329	609567	122206
8330	609793	122163
8331	609933	122103
8332	610721	122173
8333	611342	122209
8334	611661	122185
8335	612074	122179
8336	612407	122158
8337	612861	122160
8338	613217	122143
8339	613451	122101
8340	613708	122064
8341	613941	122022
8342	614177	121981
8343	614404	121938
8344	614700	121908
8345	614871	121854
8346	615154	121822
8347	615485	121799
8348	615631	121739
8349	615832	121691
8350	616023	121640
8351	616310	121609
8352	616511	121560
8353	616729	121515
8354	617020	121483
8355	617401	121470
8356	617769	121454
8357	618207	121452
8358	618480	121417
8359	618728	121377
8360	618921	121326
8361	619158	121284
8362	619338	121231
8363	619549	121184
8364	619859	121156
8365	620018	121098
8366	620200	121045
8367	620448	121005
8368	620610	120948
8369	620789	120894
8370	621010	120848
8371	621172	120791
8372	621550	120776
8373	621739	120724
8374	621899	120667
8375	622094	120616
8376	622257	120559
8377	622396	120497
8378	622512	120431
8379	622618	120363
8380	622750	120299
8381	622898	120239
8382	623200	120209
8383	623356	120150
8384	623559	120101
8385	623763	120051
8386	624021	120012
8387	624222	119962
8388	624411	119910
8389	624534	119845
8390	624726	119793
8391	624910	119739
8392	625182	119703
8393	625312	119639
8394	625448	119576
8395	625531	119503
8396	625681	119443
8397	625807	119378
8398	625935	119314
8399	626079	119253
8400	626263	119199
8401	626373	119131
8402	626517	119070
8403	626634	119003
8404	626728	118933
8405	626826	118862
8406	626905	118789
8407	626984	118715
8408	627102	118649
8409	627208	118580
8410	627313	118511
8411	627428	118444
8412	627594	118387
8413	627721	118322
8414	627812	118251
8415	627900	118178
8416	627963	118102
8417	628041	118028
8418	628129	117956
8419	628202	117881
8420	628281	117807
8421	628345	117730
8422	628406	117653
8423	628476	117578
8424	628560	117505
8425	628622	117428
8426	628691	117352
8427	628756	117276
8428	628825	117200
8429	628891	117124
8430	628946	117046
8431	629013	116970
8432	629096	116897
8433	629164	116821
8434	629247	116748
8435	629319	116673
8436	629383	116596
8437	629438	116518
8438	629509	116443
8439	629608	116373
8440	629686	116299
8441	629787	116229
8442	629872	116156
8443	629947	116082
8444	630007	116004
8445	630073	115928
8446	630130	115850
8447	630183	115772
8448	630262	115698
8449	630328	115622
8450	630397	115546
8451	630459	115469
8452	630519	115392
8453	630586	115316
8454	630653	115240
8455	630713	115163
8456	630759	115083
8457	630806	115003
8458	630881	114929
8459	630962	114856
8460	631032	114780
8461	631096	114704
8462	631157	114627
8463	631220	114550
8464	631300	114476
8465	631372	114401
8466	631437	114325
8467	631516	114251
8468	631600	114178
8469	631670	114103
8470	631774	114034
8471	631852	113960
8472	631916	113883
8473	631985	113808
8474	632053	113732
8475	632122	113656
8476	632216	113585
8477	632337	113519
8478	632391	113441
8479	632446	113363
8480	632520	113288
8481	632581	113211
8482	632642	113134
8483	632710	113058
8484	632804	112987
8485	632899	112916
8486	632981	112843
8487	633087	112774
8488	633179	112702
8489	633265	112630
8490	633334	112554
8491	633391	112476
8492	633467	112402
8493	633525	112325
8494	633650	112259
8495	633732	112186
8496	633799	112110
8497	633868	112034
8498	633930	111957
8499	634018	111885
8500	634113	111814
8501	634411	111779
8502	634756	111752
8503	634823	111676
8504	634885	111599
8505	634949	111522
8506	635040	111451
8507	635112	111376
8508	635231	111309
8509	635378	111247
8510	635468	111175
8511	635571	111105
8512	635666	111034
8513	635768	110964
8514	635885	110897
8515	635951	110821
8516	636014	110744
8517	636092	110670
8518	636189	110599
8519	636310	110532
8520	636383	110457
8521	636453	110382
8522	636514	110305
8523	636591	110230
8524	636654	110154
8525	636716	110077
8526	636805	110005
8527	636886	109931
8528	636963	109857
8529	637045	109783
8530	637106	109706
8531	637188	109633
8532	637257	109557
8533	637342	109484
8534	637421	109411
8535	637519	109340
8536	637601	109266
8537	637660	109189
8538	637722	109112
8539	637797	109037
8540	637877	108964
8541	637965	108891
8542	638053	108819
8543	638127	108744
8544	638193	108668
8545	638257	108591
8546	638314	108514
8547	638382	108438
8548	638434	108359
8549	638513	108285
8550	638598	108213
8551	638673	108138
8552	638745	108063
8553	638830	107990
8554	638924	107918
8555	639005	107845
8556	639097	107773
8557	639175	107699
8558	639257	107625
8559	639313	107548
8560	639393	107474
8561	639467	107399
8562	639553	107326
8563	639659	107257
8564	639714	107179
8565	639787	107104
8566	639893	107034
8567	639950	106957
8568	640017	106881
8569	640082	106804
8570	640151	106729
8571	640217	106653
8572	640319	106583
8573	640388	106507
8574	640459	106431
8575	640528	106356
8576	640587	106279
8577	640657	106203
8578	640768	106134
8579	640825	106057
8580	640901	105982
8581	640965	105906
8582	641057	105834
8583	641144	105762
8584	641282	105697
8585	641411	105631
8586	641470	105554
8587	641552	105481
8588	641634	105407
8589	641695	105330
8590	641791	105259
8591	641879	105187
8592	641990	105118
8593	642078	105045
8594	642149	104970
8595	642247	104899
8596	642316	104823
8597	642388	104748
8598	642441	104670
8599	642505	104593
8600	642585	104519
8601	642661	104445
8602	642722	104368
8603	642790	104292
8604	642841	104214
8605	642903	104137
8606	642968	104061
8607	643024	103983
8608	643072	103904
8609	643144	103829
8610	643227	103756
8611	643308	103682
8612	643389	103608
8613	643464	103534
8614	643554	103461
8615	643641	103389
8616	643745	103319
8617	643866	103251
8618	643956	103179
8619	644042	103106
8620	644112	103031
8621	644195	102957
8622	644259	102881
8623	644365	102811
8624	644431	102735
8625	644500	102659
8626	644577	102585
8627	644640	102508
8628	644728	102436
8629	644796	102360
8630	644865	102284
8631	644918	102206
8632	644986	102130
8633	645059	102055
8634	645127	101980
8635	645185	101902
8636	645277	101830
8637	645369	101758
8638	645430	101681
8639	645530	101611
8640	645815	101569
8641	645920	101499
8642	645990	101424
8643	646075	101351
8644	646162	101278
8645	646275	101209
8646	646344	101133
8647	646402	101056
8648	646474	100981
8649	646543	100905
8650	646661	100837
8651	646742	100763
8652	646796	100685
8653	646849	100607
8654	646924	100533
8655	647009	100459
8656	647060	100381
8657	647128	100305
8658	647177	100226
8659	647284	100157
8660	647349	100080
8661	647404	100003
8662	647453	99924
8663	647533	99850
8664	647621	99777
8665	647686	99701
8666	647747	99624
8667	647822	99550
8668	647897	99475
8669	647952	99397
8670	648029	99323
8671	648104	99248
8672	648181	99174
8673	648281	99103
8674	648346	99026
8675	648418	98951
8676	648490	98876
8677	648554	98800
8678	648619	98724
8679	648683	98647
8680	648746	98571
8681	648828	98497
8682	648899	98422
8683	648964	98346
8684	649024	98269
8685	649085	98192
8686	649147	98115
8687	649217	98040
8688	649277	97963
8689	649346	97887
8690	649424	97813
8691	649500	97738
8692	649564	97662
8693	649656	97590
8694	649755	97519
8695	649834	97445
8696	649904	97369
8697	650028	97302
8698	650120	97230
8699	650237	97161
8700	650318	97088
8701	650389	97012
8702	650468	96938
8703	650549	96864
8704	650624	96790
8705	650694	96714
8706	650744	96636
8707	650806	96559
8708	650877	96484
8709	650934	96407
8710	650996	96330
8711	651050	96252
8712	651116	96176
8713	651192	96102
8714	651251	96025
8715	651316	95948
8716	651372	95871
8717	651454	95797
8718	651523	95722
8719	651606	95648
8720	651681	95573
8721	651768	95500
8722	651831	95424
8723	651919	95351
8724	651999	95277
8725	652088	95205
8726	652181	95133
8727	652239	95056
8728	652312	94981
8729	652389	94906
8730	652446	94829
8731	652514	94753
8732	652590	94679
8733	652670	94605
8734	652731	94528
8735	652799	94452
8736	652847	94374
8737	652914	94298
8738	652980	94222
8739	653045	94146
8740	653106	94069
8741	653174	93993
8742	653239	93917
8743	653303	93841
8744	653401	93769
8745	653467	93694
8746	653543	93619
8747	653619	93544
8748	653695	93470
8749	653767	93395
8750	653823	93318
8751	653884	93241
8752	653962	93167
8753	654027	93090
8754	654080	93013
8755	654131	92935
8756	654196	92859
8757	654269	92784
8758	654359	92711
8759	654434	92636
8760	654507	92561
8761	654579	92486
8762	654640	92410
8763	654701	92333
8764	654758	92256
8765	654818	92179
8766	654879	92102
8767	654940	92026
8768	654987	91947
8769	655049	91871
8770	655109	91794
8771	655161	91716
8772	655232	91641
8773	655325	91569
8774	655410	91496
8775	655473	91419
8776	655546	91344
8777	655617	91269
8778	655691	91194
8779	655778	91121
8780	655889	91052
8781	655985	90980
8782	656059	90905
8783	656141	90831
8784	656204	90755
8785	656269	90679
8786	656325	90602
8787	656403	90528
8788	656472	90452
8789	656528	90375
8790	656589	90298
8791	656665	90224
8792	656721	90146
8793	656785	90070
8794	656838	89993
8795	656893	89915
8796	656953	89839
8797	657018	89763
8798	657081	89686
8799	657129	89608
8800	657205	89534
8801	657277	89458
8802	657354	89384
8803	657418	89308
8804	657500	89234
8805	657565	89158
8806	657645	89084
8807	657725	89011
8808	657786	88934
8809	657884	88862
8810	657962	88788
8811	658014	88710
8812	658086	88635
8813	658202	88566
8814	658269	88491
8815	658340	88415
8816	658409	88340
8817	658483	88265
8818	658551	88190
8819	658626	88115
8820	658688	88039
8821	658745	87962
8822	658828	87888
8823	658896	87812
8824	658960	87736
8825	659023	87660
8826	659086	87584
8827	659144	87507
8828	659225	87433
8829	659297	87358
8830	659379	87285
8831	659443	87209
8832	659511	87133
8833	659592	87059
8834	659660	86984
8835	659735	86909
8836	659810	86834
8837	659911	86763
8838	659961	86685
8839	660029	86610
8840	660087	86533
8841	660144	86456
8842	660211	86380
8843	660284	86305
8844	660346	86229
8845	660404	86152
8846	660482	86078
8847	660532	86000
8848	660587	85923
8849	660670	85849
8850	660733	85773
8851	660798	85697
8852	660864	85621
8853	660932	85546
8854	660992	85470
8855	661082	85397
8856	661182	85325
8857	661261	85251
8858	661316	85174
8859	661386	85099
8860	661473	85026
8861	661553	84952
8862	661621	84876
8863	661683	84800
8864	661789	84729
8865	661839	84652
8866	661910	84576
8867	661975	84501
8868	662044	84425
8869	662112	84350
8870	662191	84276
8871	662257	84200
8872	662324	84124
8873	662383	84048
8874	662447	83972
8875	662512	83896
8876	662567	83819
8877	662629	83743
8878	662687	83666
8879	662742	83589
8880	662805	83513
8881	662864	83436
8882	662935	83361
8883	663013	83287
8884	663095	83213
8885	663164	83138
8886	663258	83065
8887	663335	82991
8888	663395	82915
8889	663456	82838
8890	663532	82764
8891	663615	82690
8892	663719	82619
8893	663793	82544
8894	663859	82469
8895	663932	82394
8896	664009	82320
8897	664080	82245
8898	664147	82169
8899	664206	82092
8900	664277	82017
8901	664347	81942
8902	664412	81866
8903	664464	81789
8904	664532	81714
8905	664624	81641
8906	664707	81567
8907	664761	81490
8908	664841	81416
8909	664925	81343
8910	665025	81271
8911	665092	81196
8912	665175	81122
8913	665238	81046
8914	665322	80973
8915	665417	80900
8916	665503	80827
8917	665620	80758
8918	665700	80684
8919	665769	80608
8920	665824	80531
8921	665889	80456
8922	665960	80381
8923	666025	80305
8924	666076	80227
8925	666164	80154
8926	666220	80077
8927	666283	80001
8928	666344	79925
8929	666435	79852
8930	666521	79779
8931	666571	79701
8932	666666	79629
8933	666750	79556
8934	666851	79484
8935	667000	79418
8936	667079	79344
8937	667157	79270
8938	667230	79195
8939	667298	79120
8940	667375	79046
8941	667473	78974
8942	667569	78902
8943	667652	78828
8944	667722	78753
8945	667796	78678
8946	667846	78600
8947	667899	78523
8948	667949	78446
8949	668013	78370
8950	668075	78294
8951	668150	78219
8952	668220	78144
8953	668297	78070
8954	668342	77991
8955	668391	77914
8956	668441	77836
8957	668488	77759
8958	668540	77681
8959	668605	77605
8960	668676	77530
8961	668736	77454
8962	668803	77379
8963	668882	77305
8964	668972	77232
8965	669055	77158
8966	669131	77084
8967	669209	77009
8968	669268	76933
8969	669342	76858
8970	669417	76784
8971	669518	76712
8972	669577	76636
8973	669645	76560
8974	669710	76485
8975	669769	76408
8976	669847	76334
8977	669910	76258
8978	669989	76184
8979	670054	76108
8980	670121	76033
8981	670180	75956
8982	670227	75879
8983	670301	75804
8984	670363	75728
8985	670429	75652
8986	670494	75577
8987	670542	75499
8988	670604	75423
8989	670676	75348
8990	670754	75274
8991	670834	75200
8992	670938	75128
8993	671009	75054
8994	671070	74977
8995	671147	74903
8996	671213	74827
8997	671290	74753
8998	671376	74680
8999	671484	74609
9000	671565	74535
9001	671644	74461
9002	671724	74387
9003	671789	74311
9004	671862	74236
9005	671919	74160
9006	671990	74085
9007	672054	74009
9008	672132	73935
9009	672196	73859
9010	672254	73783
9011	672319	73707
9012	672386	73632
9013	672451	73556
9014	672504	73479
9015	672571	73403
9016	672626	73327
9017	672720	73254
9018	672797	73180
9019	672875	73106
9020	672958	73032
9021	673025	72957
9022	673096	72882
9023	673164	72806
9024	673243	72732
9025	673350	72661
9026	673457	72590
9027	673512	72513
9028	673582	72438
9029	673655	72363
9030	673724	72288
9031	673796	72213
9032	673868	72138
9033	673932	72063
9034	674003	71988
9035	674086	71914
